"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)","SMU-1 Resistance (Ω)"
"1","0","5.00437021255493","1.03938214124355E-06","4814754.85673397"
"2","0.025039","5.0043797492981","1.041561290549E-06","4804690.60698322"
"3","0.050078","5.00429391860962","1.04297043890256E-06","4798116.736535"
"4","0.075117","5.00415802001953","1.03929869510466E-06","4814937.26836209"
"5","0.100156","5.00403165817261","1.03897809822229E-06","4816301.38954287"
"6","0.125195","5.00394344329834","1.04244350040972E-06","4800205.90212478"
"7","0.150234","5.00393152236938","1.0658025075827E-06","4694989.44388728"
"8","0.175274","5.00387907028198","1.06263394172856E-06","4708939.62048895"
"9","0.200313","5.00389337539673","1.062731712409E-06","4708519.86156872"
"10","0.225353","5.00388860702515","1.06298205082567E-06","4707406.49208366"
"11","0.250392","5.00389575958252","1.06422066892264E-06","4701934.38795751"
"12","0.275432","5.00389099121094","1.05827450624929E-06","4728348.79954314"
"13","0.300471","5.00389575958252","1.06068603145104E-06","4717603.14665131"
"14","0.32551","5.00388622283936","1.06050129033974E-06","4718415.96839199"
"15","0.350549","5.00386714935303","1.06524703369359E-06","4697377.21963216"
"16","0.375587","5.00389099121094","1.05195044852735E-06","4756774.42622511"
"17","0.400626","5.00387191772461","1.04990363070101E-06","4766029.73016064"
"18","0.425665","5.0039005279541","1.05744118172879E-06","4732084.02927274"
"19","0.450704","5.00388860702515","1.06151583167957E-06","4713908.5990906"
"20","0.475742","5.00392436981201","1.06287836842967E-06","4707899.3405473"
"21","0.500781","5.00388622283936","1.05594631349959E-06","4738769.53673488"
"22","0.52582","5.00390768051147","1.04897014807648E-06","4770305.13183551"
"23","0.55086","5.0039005279541","1.05498315861041E-06","4743109.39194998"
"24","0.575899","5.00389099121094","1.04713797099976E-06","4778635.79565687"
"25","0.600938","5.00389099121094","1.04457728866691E-06","4790350.16891558"
"26","0.625977","5.00389814376831","1.04812147583289E-06","4774158.58671532"
"27","0.651017","5.00389337539673","1.04860419014585E-06","4771956.30383732"
"28","0.676056","5.00390768051147","1.04524610833323E-06","4787300.94340251"
"29","0.701096","5.0038480758667","1.04770538200682E-06","4776006.84486519"
"30","0.726135","5.00388383865356","1.04705088688206E-06","4779026.40773676"
"31","0.751175","5.00388622283936","1.05170124697906E-06","4757897.01420689"
"32","0.776214","5.00389099121094","1.05015988083323E-06","4764884.93089326"
"33","0.801254","5.00387191772461","1.04654782262514E-06","4781312.2434988"
"34","0.826293","5.00387907028198","1.05138656181225E-06","4759314.27319835"
"35","0.851332","5.00387668609619","1.05121375781891E-06","4760094.36603871"
"36","0.876371","5.00388622283936","1.04413504686818E-06","4792374.54757239"
"37","0.90141","5.00386714935303","1.04364755770803E-06","4794594.79629513"
"38","0.926449","5.00386476516724","1.0502194527362E-06","4764589.67897649"
"39","0.951488","5.00386714935303","1.0524689741942E-06","4754408.22679275"
"40","0.976527","5.00385761260986","1.04679577361821E-06","4780166.04453245"
"41","1.001566","5.00385522842407","1.04934690625669E-06","4768542.41298925"
"42","1.026605","5.00383615493774","1.04869604911073E-06","4771483.74801343"
"43","1.051644","5.00387191772461","1.04884861684695E-06","4770823.77509086"
"44","1.076684","5.00386476516724","1.04913704035425E-06","4769505.38651998"
"45","1.101723","5.00386476516724","1.04701041436783E-06","4779192.92540035"
"46","1.126763","5.00385046005249","1.05101935332641E-06","4760949.87615178"
"47","1.151802","5.00385522842407","1.05052822618745E-06","4763180.18277712"
"48","1.176842","5.00387907028198","1.04914067833306E-06","4769502.4829582"
"49","1.201882","5.00385522842407","1.05049252852041E-06","4763342.044395"
"50","1.226921","5.00386238098145","1.05104800240952E-06","4760831.44586179"
"51","1.25196","5.00385046005249","1.05509514014557E-06","4742558.53302682"
"52","1.276999","5.00384330749512","1.04888317764562E-06","4770639.29915151"
"53","1.302038","5.00386476516724","1.06140487332596E-06","4714378.92449789"
"54","1.327077","5.00385046005249","1.06285210677015E-06","4707946.12738591"
"55","1.352116","5.0038480758667","1.06839058844344E-06","4683538.14606036"
"56","1.377155","5.00385999679565","1.06826894352707E-06","4684082.62461937"
"57","1.402195","5.00389575958252","1.06509321540216E-06","4698082.46566771"
"58","1.427234","5.00389814376831","1.07346647837403E-06","4661438.66117521"
"59","1.452273","5.00385999679565","1.07100368040847E-06","4672122.13023138"
"60","1.477312","5.00391244888306","1.06638424313132E-06","4692410.34000052"
"61","1.502351","5.00386953353882","1.07297898921388E-06","4663529.83967087"
"62","1.52739","5.00386953353882","1.0760115856101E-06","4650386.29737579"
"63","1.552429","5.00391960144043","1.07669950466516E-06","4647461.5988577"
"64","1.577468","5.00393152236938","1.07502216906141E-06","4654724.02930839"
"65","1.602508","5.00391244888306","1.07233518065186E-06","4666369.7500265"
"66","1.627547","5.00387907028198","1.06527807020029E-06","4697251.55361657"
"67","1.652586","5.00388145446777","1.07431287688087E-06","4657750.60706329"
"68","1.677626","5.0039005279541","1.07569212559611E-06","4651796.1867399"
"69","1.702665","5.00388383865356","1.06923459952668E-06","4679874.59521852"
"70","1.727704","5.00386238098145","1.06910226804757E-06","4680433.7906042"
"71","1.752743","5.00385522842407","1.0714769587139E-06","4670053.97337729"
"72","1.777783","5.00386476516724","1.06763127405429E-06","4686884.77639404"
"73","1.802822","5.00385761260986","1.06744289496419E-06","4687705.20298207"
"74","1.827861","5.00386953353882","1.0689603868741E-06","4681061.70722693"
"75","1.8529","5.00385284423828","1.07495066004049E-06","4654960.48353496"
"76","1.877939","5.00384092330933","1.06561662960303E-06","4695723.38146919"
"77","1.902979","5.00385284423828","1.06892343865184E-06","4681207.89880828"
"78","1.928018","5.00386238098145","1.07585901787388E-06","4651039.12115744"
"79","1.953058","5.0038743019104","1.0724329513323E-06","4665908.75979146"
"80","1.978097","5.00387668609619","1.07044934338774E-06","4674557.20067988"
"81","2.003136","5.00383853912354","1.06819868506136E-06","4684370.62233988"
"82","2.028175","5.0038480758667","1.0713982874222E-06","4670390.21306076"
"83","2.053214","5.00380277633667","1.06927393517253E-06","4679626.62489223"
"84","2.078253","5.00383377075195","1.06977813629783E-06","4677450.02535636"
"85","2.103293","5.00383377075195","1.06995696569356E-06","4676668.25039864"
"86","2.128333","5.00384092330933","1.07318635400588E-06","4662602.0771057"
"87","2.153372","5.00382661819458","1.07635969470721E-06","4648842.42953349"
"88","2.178411","5.00383377075195","1.07004404981126E-06","4676287.64594744"
"89","2.20345","5.00384330749512","1.07200025922793E-06","4667763.15063481"
"90","2.228489","5.00381946563721","1.07045411823492E-06","4674482.89506144"
"91","2.253529","5.00384569168091","1.07248422409612E-06","4665659.01787332"
"92","2.278569","5.0038743019104","1.0732126156654E-06","4662519.08416858"
"93","2.303609","5.00387907028198","1.06720801795746E-06","4688757.00527342"
"94","2.328648","5.0038743019104","1.07123969428358E-06","4671106.1292934"
"95","2.353687","5.00385284423828","1.0696816161726E-06","4677889.91470418"
"96","2.378726","5.00385522842407","1.06661195786728E-06","4691354.8938917"
"97","2.403765","5.00385046005249","1.0657548727977E-06","4695123.22933787"
"98","2.428804","5.00385522842407","1.06656784737424E-06","4691548.91622032"
"99","2.453843","5.00387907028198","1.06906168184651E-06","4680627.09126304"
"100","2.478882","5.00387191772461","1.06653328657558E-06","4691716.59310422"
"101","2.503921","5.00389337539673","1.06726406556845E-06","4688524.17768936"
"102","2.52896","5.0039005279541","1.07040636976308E-06","4674767.14386674"
"103","2.553999","5.00386476516724","1.07094876966585E-06","4672366.13636385"
"104","2.579038","5.00388145446777","1.06750371742237E-06","4687460.44889691"
"105","2.604077","5.00389099121094","1.0699224048949E-06","4676872.79780116"
"106","2.629116","5.0039005279541","1.0715269809225E-06","4669878.23642681"
"107","2.654155","5.00387907028198","1.07113839931117E-06","4671552.31620853"
"108","2.679194","5.0039005279541","1.06792799670075E-06","4685616.01850793"
"109","2.704233","5.00388622283936","1.06723064163816E-06","4688664.31267244"
"110","2.729272","5.00388622283936","1.07268567717256E-06","4664820.58008723"
"111","2.754311","5.00390529632568","1.07293965356803E-06","4663734.14356096"
"112","2.77935","5.00388622283936","1.07293601558922E-06","4663732.17986479"
"113","2.80439","5.00389099121094","1.07225537249178E-06","4666697.05704766"
"114","2.829429","5.00385999679565","1.07539528926281E-06","4653042.5107458"
"115","2.854468","5.00389575958252","1.07466689769353E-06","4656229.54454256"
"116","2.879507","5.00388860702515","1.06846687231155E-06","4683241.69583247"
"117","2.904546","5.00390768051147","1.07139351257501E-06","4670466.66027028"
"118","2.929586","5.00386476516724","1.07798337012355E-06","4641875.65768639"
"119","2.954625","5.00389337539673","1.07270830085326E-06","4664728.86563522"
"120","2.979664","5.00389337539673","1.06946345113101E-06","4678882.07877029"
"121","3.004703","5.00389337539673","1.06570951174945E-06","4695363.34266403"
"122","3.029742","5.00389575958252","1.06684797174239E-06","4690355.03850665"
"123","3.054781","5.00392198562622","1.06611128103395E-06","4693620.70793701"
"124","3.07982","5.00389337539673","1.06593370219343E-06","4694375.79945162"
"125","3.10486","5.0038743019104","1.06562492874218E-06","4695718.13397493"
"126","3.1299","5.00386476516724","1.07062339793629E-06","4673786.10892736"
"127","3.154939","5.00385999679565","1.07127539195062E-06","4670937.12260526"
"128","3.179979","5.00386238098145","1.06494780993671E-06","4698692.58783566"
"129","3.205018","5.00388860702515","1.07119672065892E-06","4671306.87624505"
"130","3.230057","5.00387907028198","1.07563130313793E-06","4652039.27747754"
"131","3.255096","5.00391721725464","1.07445362118597E-06","4657173.76589172"
"132","3.280136","5.00388383865356","1.07146854588791E-06","4670117.34302188"
"133","3.305175","5.0039005279541","1.0719811598392E-06","4667899.69396917"
"134","3.330214","5.00389575958252","1.0841142739082E-06","4615653.42327209"
"135","3.355253","5.00391244888306","1.07569928786688E-06","4651776.29596264"
"136","3.380293","5.00388383865356","1.07166761154076E-06","4669249.853935"
"137","3.405332","5.00389814376831","1.07674713945016E-06","4647236.06911418"
"138","3.430371","5.00390529632568","1.07796313386643E-06","4642000.39789645"
"139","3.455411","5.00389814376831","1.07739924715133E-06","4644423.27855595"
"140","3.48045","5.00385999679565","1.07315543118602E-06","4662754.20259069"
"141","3.505489","5.00386714935303","1.07427717921382E-06","4657892.0656352"
"142","3.530528","5.00387191772461","1.07575294805429E-06","4651506.58129741"
"143","3.555567","5.00390291213989","1.07314701836003E-06","4662830.74595574"
"144","3.580607","5.00389099121094","1.07173559626972E-06","4668960.33744468"
"145","3.605646","5.00388145446777","1.07487437617237E-06","4655317.46350358"
"146","3.630685","5.00387907028198","1.08139272469998E-06","4627254.23982323"
"147","3.655725","5.0038480758667","1.08019708022766E-06","4632347.34425693"
"148","3.680764","5.00386953353882","1.07918617686664E-06","4636706.47456519"
"149","3.705803","5.00387907028198","1.07392907011672E-06","4659412.99990896"
"150","3.730843","5.00385761260986","1.07553125872073E-06","4652452.05291532"
"151","3.755882","5.00387191772461","1.07361438494991E-06","4660772.04988091"
"152","3.780921","5.00385761260986","1.06581921954785E-06","4694846.48131289"
"153","3.80596","5.00386476516724","1.07591154119291E-06","4650814.28499153"
"154","3.831","5.00388622283936","1.0798930816236E-06","4633686.71212906"
"155","3.856039","5.0038480758667","1.07805487914447E-06","4641552.2740713"
"156","3.881079","5.00387907028198","1.07424614270712E-06","4658037.73581359"
"157","3.906118","5.00385046005249","1.07605217181117E-06","4650193.17012315"
"158","3.931158","5.00385999679565","1.07745643163071E-06","4644141.37769118"
"159","3.956197","5.00386476516724","1.07663390735979E-06","4647693.82699279"
"160","3.981237","5.00384092330933","1.07580183339451E-06","4651266.40240105"
"161","4.006276","5.00387191772461","1.06999516447104E-06","4676536.94509762"
"162","4.031315","5.00388383865356","1.07453104192246E-06","4656807.14975071"
"163","4.056354","5.00387907028198","1.07427240436664E-06","4657923.86543908"
"164","4.081393","5.00386714935303","1.06833817881125E-06","4683785.76053596"
"165","4.106432","5.00385284423828","1.07268567717256E-06","4664789.46323559"
"166","4.131471","5.00383377075195","1.07821460915147E-06","4640851.39292431"
"167","4.15651","5.00385522842407","1.07447021946427E-06","4657044.1300076"
"168","4.181549","5.00386238098145","1.07251162262401E-06","4665555.38926375"
"169","4.206588","5.00383615493774","1.07111566194362E-06","4671611.41669602"
"170","4.231627","5.00382900238037","1.07351661426947E-06","4661156.55395376"
"171","4.256667","5.00380516052246","1.07508412838797E-06","4654338.2312093"
"172","4.281706","5.00381469726563","1.0743093525889E-06","4657703.74725614"
"173","4.306746","5.00383615493774","1.07276798644307E-06","4664415.99504545"
"174","4.331785","5.00381469726563","1.07574942376232E-06","4651468.62897246"
"175","4.356824","5.00384569168091","1.07226844647812E-06","4666597.91036107"
"176","4.381864","5.00385522842407","1.06926677290176E-06","4679707.02469759"
"177","4.406903","5.00383377075195","1.07025744000566E-06","4675355.27781566"
"178","4.431942","5.00385522842407","1.07036112240166E-06","4674922.4385098"
"179","4.456981","5.00383377075195","1.06871482330462E-06","4682103.83316233"
"180","4.48202","5.00386714935303","1.06857294213114E-06","4682756.74225235"
"181","4.507059","5.0038743019104","1.06968991531176E-06","4677873.68122663"
"182","4.532098","5.00388860702515","1.07347125322121E-06","4661409.04286887"
"183","4.557137","5.00387191772461","1.07372397906147E-06","4660296.32876267"
"184","4.582176","5.00385284423828","1.07061623566551E-06","4673806.24125115"
"185","4.607215","5.00381708145142","1.06779816633207E-06","4686107.58027403"
"186","4.632254","5.00380516052246","1.07743016997119E-06","4644203.6801849"
"187","4.657293","5.00382423400879","1.07600089904736E-06","4650390.38391041"
"188","4.682332","5.00384092330933","1.06948493794334E-06","4678739.03201656"
"189","4.707372","5.00382900238037","1.07412449779076E-06","4658518.64720723"
"190","4.732411","5.00383377075195","1.07406140159583E-06","4658796.75344195"
"191","4.75745","5.00380992889404","1.07421874417923E-06","4658092.17722899"
"192","4.782489","5.00381708145142","1.0728084589573E-06","4664222.24738497"
"193","4.807528","5.00379323959351","1.07776872937393E-06","4642733.73611441"
"194","4.832568","5.00381469726563","1.08324638858903E-06","4619276.60223569"
"195","4.857608","5.00382423400879","1.07709161056846E-06","4645681.18896396"
"196","4.882648","5.00382423400879","1.07891196421406E-06","4637842.9380509"
"197","4.907687","5.00382661819458","1.07756727629749E-06","4643632.67914714"
"198","4.932726","5.00381708145142","1.08040330815129E-06","4631434.43166015"
"199","4.957765","5.00383377075195","1.08184099190112E-06","4625295.03708186"
"200","4.982804","5.00381708145142","1.07779737845703E-06","4642632.44786774"
"201","5.007843","5.0037956237793","1.07238406599208E-06","4666048.09084905"
"202","5.032882","5.00378370285034","1.07173798369331E-06","4668849.82988737"
"203","5.057921","5.00379323959351","1.0686719633668E-06","4682253.68599482"
"204","5.08296","5.0038480758667","1.06933714505431E-06","4679392.36844951"
