"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)","SMU-1 Resistance (Ω)"
"1","0","8.50439100759104E-05","5.15513409737878E-09","16496.9346033409"
"2","0.025039","8.26120376586914E-05","8.87928042203612E-09","9303.91132300195"
"3","0.050079","8.81910309544764E-05","5.33055066753718E-09","16544.4503682436"
"4","0.075118","8.17775726318359E-05","6.41546238355772E-09","12746.9491273809"
"5","0.100157","8.55684265843593E-05","5.48870549010871E-09","15589.9103602049"
"6","0.125197","8.24213057057932E-05","1.07064721532879E-08","7698.26928289185"
"7","0.150236","7.07387953298166E-05","5.73322767039031E-09","12338.3893675028"
"8","0.175275","7.28845625417307E-05","9.33315735807128E-09","7809.20751097167"
"9","0.200315","7.42673873901367E-05","7.68294317055052E-09","9666.52827458245"
"10","0.225354","7.10487365722656E-05","1.02885726604995E-08","6905.59700715726"
"11","0.250393","6.96897550369613E-05","6.37745856124639E-09","10927.5120124562"
"12","0.275432","7.3242190410383E-05","7.73824471167472E-09","9464.96177613538"
"13","0.300472","6.99043303029612E-05","6.81349066056214E-09","10259.6941546543"
"14","0.325511","8.03947477834299E-05","7.37315408727568E-09","10903.7118757863"
"15","0.35055","5.7601930166129E-05","6.14925621533757E-09","9367.30039357563"
"16","0.37559","6.70433073537424E-05","6.01414429368674E-09","11147.6053915301"
"17","0.400629","6.5231324697379E-05","1.07617017519601E-08","6061.43212299095"
"18","0.425668","6.91890745656565E-05","8.64453308935254E-09","8003.7954451093"
"19","0.450707","6.10113165748771E-05","6.2752247842468E-09","9722.57069229436"
"20","0.475746","6.94990158081055E-05","5.93698024076161E-09","11706.1221344388"
"21","0.500785","7.14540510671213E-05","4.90840657008107E-09","14557.4841951084"
"22","0.525824","7.09533705958165E-05","6.21273521517196E-09","11420.6332860514"
"23","0.550863","7.38620801712386E-05","6.86341516953348E-09","10761.709491087"
"24","0.575902","6.14881500951014E-05","7.48491313373734E-09","8214.9450496561"
"25","0.600941","6.9046021963004E-05","8.98343355260067E-09","7685.92783134856"
"26","0.62598","6.12020521657541E-05","7.66129470974874E-09","7988.47381342432"
"27","0.651019","7.88688703323714E-05","8.38240410416802E-09","9408.86043577345"
"28","0.676058","7.24554047337733E-05","6.10233552578165E-09","11873.3892011768"
"29","0.701097","7.3242190410383E-05","6.04479311050454E-09","12116.5752196058"
"30","0.726136","6.80446610203944E-05","8.44820746692676E-09","8054.33120419654"
"31","0.751175","7.18593582860194E-05","9.06045460880023E-09","7931.09853629463"
"32","0.776215","7.02142715454102E-05","9.83295489476177E-09","7140.70920663074"
"33","0.801254","7.57694288040511E-05","6.05564132172276E-09","12512.2055251607"
"34","0.826294","7.20500975148752E-05","9.80343806133988E-09","7349.47240591102"
"35","0.851333","8.13484220998362E-05","5.54246915029921E-09","14677.2891095739"
"36","0.876373","7.03811674611643E-05","6.74732936190026E-09","10430.9666367528"
"37","0.901412","6.31570801488124E-05","7.77357822556723E-09","8124.58282610308"
"38","0.926452","6.84022888890468E-05","9.69171498610422E-09","7057.81061320113"
"39","0.951491","6.01768515480217E-05","6.20752560465121E-09","9694.17693628714"
"40","0.97653","7.05957427271642E-05","8.56786996905612E-09","8239.59081803635"
"41","1.001569","6.61134763504379E-05","9.63127622100046E-09","6864.45646801003"
"42","1.026608","6.79969816701487E-05","7.24618454128745E-09","9383.83245454407"
"43","1.051647","5.62429449928459E-05","7.04315894495267E-09","7985.47149545038"
"44","1.076686","6.16073593846522E-05","5.47704681608252E-09","11248.2805886836"
"45","1.101725","6.56843185424805E-05","1.00650909828914E-08","6525.9537796658"
"46","1.126764","6.41345977783203E-05","9.4214795964831E-09","6807.27449670016"
