"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)","SMU-1 Resistance (Ω)"
"1","0","5.43117530469317E-05","9.87474901847918E-09","5500.06414798949"
"2","0.02504","5.60998923901934E-05","1.0434603403553E-08","5376.3320195851"
"3","0.050079","5.09738929395098E-05","9.99023885839279E-09","5102.36978935561"
"4","0.075119","5.44071190233808E-05","1.09657767310978E-08","4961.53809780642"
"5","0.100158","5.48362731933594E-05","1.11220002096957E-08","4930.43267033528"
"6","0.125197","5.90085983276367E-05","9.88141302116219E-09","5971.67613591932"
"7","0.150237","5.67436218261719E-05","1.10209938952721E-08","5148.68462548684"
"8","0.175276","5.61237357032951E-05","9.31271326720662E-09","6026.57185859322"
"9","0.200315","5.90324416407384E-05","1.05817914430872E-08","5578.68126188619"
"10","0.225354","5.91278076171875E-05","9.6883416844662E-09","6102.98537591733"
"11","0.250394","5.60998923901934E-05","1.07790949499531E-08","5204.50860212874"
"12","0.275433","5.6147575378418E-05","1.08679891752672E-08","5166.32603077997"
"13","0.300472","5.3215026127873E-05","1.06605169136742E-08","4991.78666089018"
"14","0.325511","5.33819220436271E-05","1.08799937947879E-08","4906.42945671532"
"15","0.35055","5.71489326830488E-05","9.93864546217083E-09","5750.17319015686"
"16","0.375589","5.88178627367597E-05","8.86881323935995E-09","6631.98797283553"
"17","0.400629","5.85079214943107E-05","1.06597539684117E-08","5488.67466056803"
"18","0.425668","5.7029723393498E-05","1.01983070877054E-08","5592.07747943286"
"19","0.450708","6.14643140579574E-05","1.10695603794397E-08","5552.55240055597"
"20","0.475747","5.89609153394122E-05","1.08468771742309E-08","5435.75025256913"
"21","0.500787","5.75542471779045E-05","1.07925774983642E-08","5332.76200116497"
"22","0.525826","5.88417060498614E-05","9.7358343609244E-09","6043.8277674513"
"23","0.550866","6.07490546826739E-05","1.1121249698931E-08","5462.43060152791"
"24","0.575905","5.88178627367597E-05","1.13387947919819E-08","5187.31168663113"
"25","0.600944","6.15119934082031E-05","1.06527568988213E-08","5774.27927741497"
"26","0.625983","5.98430633544922E-05","1.01059915991186E-08","5921.54295474689"
"27","0.651022","6.32047667750157E-05","1.06902602325931E-08","5912.3693343136"
"28","0.676061","6.21557264821604E-05","9.2694758535572E-09","6705.41975232698"
"29","0.7011","6.19888305664063E-05","1.04630588637633E-08","5924.54189291547"
"30","0.726139","6.37531265965663E-05","9.95361837397013E-09","6405.02018474891"
"31","0.751177","6.46829648758285E-05","1.00446699846657E-08","6439.53111198021"
"32","0.776217","5.97000143898185E-05","1.04153041746713E-08","5731.9511162239"
"33","0.801256","6.92605972290039E-05","9.56747570057814E-09","7239.17148018663"
"34","0.826295","6.16550460108556E-05","1.08116751107445E-08","5702.63584313437"
"35","0.851334","6.80446610203944E-05","1.0520816218218E-08","6467.6218659316"
"36","0.876374","6.53028473607264E-05","1.11516476053453E-08","5855.89230145913"
"37","0.901414","6.08205809840001E-05","1.03128670048136E-08","5897.54342372608"
"38","0.926453","6.87122374074534E-05","1.11057518736857E-08","6187.08559213018"
"39","0.951492","6.63280516164377E-05","1.06532809240889E-08","6226.06801501485"
"40","0.976532","6.36816039332189E-05","1.02118136169338E-08","6236.07189888567"
"41","1.001571","5.24520874023438E-05","9.3816518997869E-09","5590.92236235445"
"42","1.02661","5.97238540649414E-05","9.77939418334017E-09","6107.11184611873"
"43","1.05165","5.78641884203535E-05","1.01140384956011E-08","5721.17541825852"
"44","1.07669","6.27517729299143E-05","1.09641193901666E-08","5723.37555774834"
"45","1.101729","5.62429449928459E-05","1.00684642845295E-08","5586.05000757316"
"46","1.126768","6.03199005126953E-05","9.5717433978848E-09","6301.87187487966"
"47","1.151807","6.21795697952621E-05","8.46948644550594E-09","7341.59859577503"
"48","1.176846","5.86748137720861E-05","1.02089883213807E-08","5747.36809613183"
"49","1.201885","5.98907463427167E-05","9.65174429268245E-09","6205.17333723018"
"50","1.226925","5.91039679420646E-05","1.01325037249467E-08","5833.10596733836"
"51","1.251965","5.45501716260333E-05","1.05551958284877E-08","5168.08712149197"
"52","1.277004","6.70194640406407E-05","1.02259036793839E-08","6553.89158180282"
"53","1.302043","4.99963753100019E-05","1.05000736994043E-08","4761.52613222498"
"54","1.327083","6.31809234619141E-05","1.03824975283828E-08","6085.32997857165"
"55","1.352122","5.71489326830488E-05","8.83967921083695E-09","6465.04599544601"
"56","1.377161","6.07490546826739E-05","1.12992406542389E-08","5376.38382450805"
"57","1.402201","5.85317611694336E-05","9.52523926400772E-09","6144.91243181712"
"58","1.42724","5.98669066675939E-05","9.58867119038587E-09","6243.50397243987"
"59","1.45228","5.71012496948242E-05","9.82525349968455E-09","5811.68207992369"
"60","1.477319","6.40869184280746E-05","8.93226914655543E-09","7174.76347572762"
"61","1.502358","5.75542471779045E-05","9.37562028013872E-09","6138.71354195383"
"62","1.527398","6.06060020800214E-05","1.08897326711599E-08","5565.42606785279"
"63","1.552437","6.31809234619141E-05","8.79001671449942E-09","7187.80470095069"
"64","1.577477","6.42061277176254E-05","8.67401350745922E-09","7402.12447933258"
"65","1.602516","6.43730163574219E-05","9.39637434527185E-09","6850.83565128646"
"66","1.627556","6.34193420410156E-05","9.34736732460806E-09","6784.72770338838"
"67","1.652596","6.27040863037109E-05","8.83526851680472E-09","7097.02101124007"
"68","1.677635","6.52551680104807E-05","1.01440189581581E-08","6432.87125937406"
"69","1.702674","6.54935865895823E-05","1.05293631591508E-08","6220.09000921045"
"70","1.727714","6.80923476465978E-05","8.66500116103452E-09","7858.31950638402"
"71","1.752753","6.00337989453692E-05","1.03782538118935E-08","5784.57609858899"
"72","1.777792","6.24179883743636E-05","9.07574904118746E-09","6877.44759039711"
"73","1.802831","6.29901915090159E-05","1.01178763145526E-08","6225.63367555863"
"74","1.82787","6.94990158081055E-05","1.02012753799841E-08","6812.77714985223"
"75","1.852909","7.67231031204574E-05","9.06169450587413E-09","8466.75012832562"
"76","1.877949","6.43014936940745E-05","9.48909573139645E-09","6776.3563056194"
"77","1.902989","6.48021741653793E-05","8.96592133869945E-09","7227.60904511562"
"78","1.928029","7.44581266189925E-05","1.02966550841188E-08","7231.29268783938"
"79","1.953068","6.64949402562343E-05","9.5002654632026E-09","6999.27181127615"
"80","1.978107","7.05003767507151E-05","8.6781737351771E-09","8123.87247618019"
"81","2.003146","7.53164276829921E-05","9.48811784695636E-09","7937.97346300377"
"82","2.028186","7.81536145950668E-05","8.33233571029268E-09","9379.55662282377"
"83","2.053225","7.09533705958165E-05","8.96639829051082E-09","7913.25215509407"
"84","2.078265","6.39200225123204E-05","1.03642108228996E-08","6167.37961090967"
"85","2.103304","7.33137130737305E-05","1.02110391253518E-08","7179.84841441928"
"86","2.128343","7.66277298680507E-05","1.05095265823252E-08","7291.26371847448"
"87","2.153383","7.39812894607894E-05","1.05104325243133E-08","7038.84348143162"
"88","2.178422","7.69615216995589E-05","1.00337862463107E-08","7670.23731722976"
"89","2.203461","7.56502195145004E-05","1.09057785024902E-08","6936.7096991037"
"90","2.228501","7.44819626561366E-05","9.4577190523637E-09","7875.25641687589"
"91","2.25354","7.50541730667464E-05","1.08993774006194E-08","6886.09727950893"
"92","2.278579","7.58171081542969E-05","9.24520460188205E-09","8200.69554100109"
"93","2.303618","7.17163129593246E-05","9.09284381123143E-09","7887.11589555085"
"94","2.328657","6.40630751149729E-05","5.86047166351023E-09","10931.3855254786"
"95","2.353696","7.04765334376134E-05","1.82137493975887E-09","38694.1380927003"
"96","2.378736","6.60896330373362E-05","1.3101542073457E-08","5044.41634937233"
"97","2.403775","6.62803649902344E-05","8.38631386557154E-09","7903.39665944727"
"98","2.428814","7.13825211278163E-05","6.07285510767497E-09","11754.3593354635"
"99","2.453853","6.87599167576991E-05","6.07101924288145E-09","11325.9263406755"
"100","2.478892","7.69138350733556E-05","8.66904237284416E-09","8872.24121943258"
"101","2.503932","7.33137130737305E-05","4.74030992236862E-09","15466.0168373753"
"102","2.528971","7.74621948949061E-05","8.75780603593057E-09","8844.93154759339"
"103","2.554011","7.20739408279769E-05","6.97469726418376E-09","10333.6299910949"
"104","2.57905","7.61985793360509E-05","8.23128232241288E-09","9257.19424403297"
"105","2.604089","7.48157544876449E-05","6.2310099302465E-09","12007.0029297297"
"106","2.629128","6.84022888890468E-05","5.7318567669995E-09","11933.7051970428"
"107","2.654167","7.48395905247889E-05","4.53006032685721E-09","16520.6609018185"
"108","2.679207","8.10384735814296E-05","8.34679614314382E-09","9708.93168967542"
"109","2.704246","7.53402709960938E-05","4.72851979793631E-09","15933.1617959969"
"110","2.729286","7.46250152587891E-05","5.26609422735191E-09","14170.8469383607"
"111","2.754324","7.5292591645848E-05","6.07950711994931E-09","12384.6539136014"
"112","2.779363","7.00712189427577E-05","9.77387415446174E-09","7169.2368691662"
"113","2.804402","7.09295272827148E-05","5.64671776004388E-09","12561.1957772374"
"114","2.829441","7.40289688110352E-05","8.30667001849861E-09","8911.99104408574"
"115","2.854481","6.87599167576991E-05","7.90888066148909E-09","8694.01369178744"
"116","2.87952","7.26223006495275E-05","4.02641298080653E-09","18036.4758895101"
"117","2.904559","6.51121154078282E-05","7.70171926234298E-09","8454.23121642325"
"118","2.929599","6.8736080720555E-05","8.06200528558065E-09","8525.92851104841"
"119","2.954638","7.27176666259766E-05","6.32358787555631E-09","11499.4316607926"
"120","2.979678","7.41004987503402E-05","5.97004889968389E-09","12412.0421784592"
"121","3.004717","7.77006134740077E-05","8.25860535513812E-09","9408.44248304782"
"122","3.029756","7.55310102249496E-05","6.97116853132229E-09","10834.7703667728"
"123","3.054795","7.40528121241368E-05","7.01453695128862E-09","10557.0492590438"
"124","3.079834","7.62462659622543E-05","6.08205796837069E-09","12536.2609759341"
"125","3.104873","8.00609632278793E-05","6.83449519200963E-09","11714.2467700439"
"126","3.129912","7.78675093897618E-05","8.66898286489004E-09","8982.31206628986"
"127","3.154951","7.60793700465001E-05","4.17945411612664E-09","18203.1834619129"
"128","3.17999","7.59601607569493E-05","9.79543912649206E-09","7754.6457872943"
"129","3.205029","8.49485440994613E-05","6.8295480382119E-09","12438.3844471357"
"130","3.230069","6.91413879394531E-05","7.042145977465E-09","9818.22702351057"
"131","3.255108","8.28266129246913E-05","5.57556179003882E-09","14855.2945951864"
"132","3.280147","7.58647947805002E-05","6.48449649531813E-09","11699.4117947747"
"133","3.305186","8.26120376586914E-05","9.27470900080607E-09","8907.23769894145"
"134","3.330226","6.9427493144758E-05","9.25004517426942E-09","7505.63827924673"
"135","3.355266","8.07285323389806E-05","4.66238248009176E-09","17314.8669556153"
"136","3.380305","7.8344346547965E-05","6.58296350763976E-09","11901.0756260526"
"137","3.405345","8.57353225001134E-05","7.14631109843822E-09","11997.1438857245"
"138","3.430384","7.4243544077035E-05","7.82271669663714E-09","9490.76221933885"
"139","3.455424","8.23497757664882E-05","1.90305704528271E-09","43272.3632592184"
"140","3.480463","8.19921478978358E-05","5.27153032336969E-09","15553.7657697517"
"141","3.505503","8.23259397293441E-05","7.88289344910709E-09","10443.6194984558"
"142","3.530542","8.63313689478673E-05","9.49817913209472E-09","9089.25466104869"
"143","3.555581","8.69274153956212E-05","8.05782107704545E-09","10787.9555235166"
"144","3.580621","7.28845625417307E-05","8.62230109532902E-09","8453.02915496823"
"145","3.60566","7.62939453125E-05","7.81174946951069E-09","9766.56325324766"
"146","3.6307","7.56263762013987E-05","9.59559720570269E-09","7881.36210599312"
"147","3.655739","7.16447830200195E-05","1.00503205757718E-08","7128.60674242896"
"148","3.680778","7.33613996999338E-05","1.10509397188707E-08","6638.4761446722"
"149","3.705818","6.95705457474105E-05","1.08854649738532E-08","6391.14139033272"
"150","3.730857","7.53879576222971E-05","9.91175141962231E-09","7605.91689911144"
"151","3.755897","7.63416319387034E-05","8.32564861497076E-09","9169.45159100634"
"152","3.780936","7.77006134740077E-05","9.22251963686449E-09","8425.09601860004"
"153","3.805975","7.17401489964686E-05","9.92295756674366E-09","7229.71437839284"
"154","3.831014","6.87837600708008E-05","9.19897580331508E-09","7477.32807885122"
"155","3.856053","6.33001327514648E-05","8.08380828942745E-09","7830.48415859305"
"156","3.881092","6.88076033839025E-05","9.59206847284122E-09","7173.38534214209"
"157","3.906131","7.20024108886719E-05","9.12334918723445E-09","7892.10293402108"
"158","3.93117","7.41243347874843E-05","1.0377490866631E-08","7142.79932790232"
"159","3.956209","6.50882720947266E-05","9.28384036313901E-09","7010.92107886259"
"160","3.981248","6.98328003636561E-05","1.01694821452725E-08","6866.89836965982"
"161","4.006287","6.89029693603516E-05","1.17897984708293E-08","5844.2872904769"
"162","4.031327","7.38859162083827E-05","1.1355710149985E-08","6506.49895361058"
"163","4.056366","6.91890745656565E-05","1.19955663180349E-08","5767.88729529453"
"164","4.081405","6.88314466970041E-05","7.2839858589191E-09","9449.69526714847"
"165","4.106444","6.71863599563949E-05","1.05103019620856E-08","6392.42908517378"
"166","4.131483","7.26938233128749E-05","9.84019088434707E-09","7387.44036241309"
"167","4.156522","6.39677091385238E-05","9.43894384874966E-09","6776.99858835344"
"168","4.181561","7.09056839696132E-05","8.79670380982134E-09","8060.48327902645"
"169","4.2066","6.92129178787582E-05","9.80474990086577E-09","7059.12119927165"
"170","4.231639","7.22885160939768E-05","1.09981064255749E-08","6572.81474617103"
"171","4.256678","6.92844405421056E-05","8.90192985991689E-09","7783.08093103223"
"172","4.281717","7.23838820704259E-05","1.02679251767768E-08","7049.51397913752"
"173","4.306756","6.80208249832504E-05","1.02061630258277E-08","6664.68140976361"
"174","4.331795","7.22885160939768E-05","8.22366441610711E-09","8790.30471530311"
"175","4.356834","6.19173079030588E-05","8.62371951626528E-09","7179.88424673089"
"176","4.381873","7.47680678614415E-05","9.05370711734577E-09","8258.28214811536"
"177","4.406913","7.79151960159652E-05","8.56828741291338E-09","9093.43866062875"
"178","4.431953","6.30140348221175E-05","9.45291489529154E-09","6666.09564564096"
"179","4.456993","6.82354002492502E-05","8.68730598568845E-09","7854.60997479102"
"180","4.482032","6.81877136230469E-05","1.13014699820724E-08","6033.52605733711"
"181","4.507071","7.41004987503402E-05","9.65008783992971E-09","7678.73826430164"
"182","4.532111","5.92231772316154E-05","9.90352599927746E-09","5980.00926497655"
"183","4.557151","6.48975401418284E-05","9.78646319538257E-09","6631.35791206452"
"184","4.58219","6.73770919092931E-05","8.88804230214646E-09","7580.64482805415"
"185","4.607229","6.46829648758285E-05","1.03991268929349E-08","6220.03804182578"
"186","4.632268","7.31229811208323E-05","8.68093952277604E-09","8423.39483289576"
"187","4.657307","7.0714952016715E-05","8.9751122089865E-09","7879.00478234804"
"188","4.682346","6.35385513305664E-05","8.95373819531642E-09","7096.31552146595"
"189","4.707386","6.60896330373362E-05","6.39151354064893E-09","10340.2163849012"
"190","4.732426","6.48975401418284E-05","1.04033945902415E-08","6238.11195267963"
"191","4.757466","6.43730163574219E-05","9.99778482224656E-09","6438.72792842894"
"192","4.782505","6.58273711451329E-05","1.04053494709433E-08","6326.30084447951"
"193","4.807545","6.43491730443202E-05","9.00946872661734E-09","7142.39374117684"
"194","4.832584","6.20126738795079E-05","9.70636637731559E-09","6388.86597403077"
"195","4.857623","6.91175446263514E-05","9.04626862308078E-09","7640.44795773629"
"196","4.882662","5.79833977099042E-05","9.2644807381248E-09","6258.67756098768"
"197","4.907701","6.53266906738281E-05","9.85439996270543E-09","6629.19009996153"
"198","4.932741","5.89132323511876E-05","8.67261906734029E-09","6793.01510809411"
"199","4.95778","6.46114349365234E-05","8.2829956227215E-09","7800.4912569656"
"200","4.982819","6.17504119873047E-05","9.18043863151752E-09","6726.30300858483"
