"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)","SMU-1 Resistance (Ω)"
"1","0","5.00261068344116","2.70727741735755E-06","1847838.21981716"
"2","0.02504","5.00259637832642","2.79366850008955E-06","1790690.76311884"
"3","0.050079","5.00253915786743","2.67273549070524E-06","1871692.56937859"
"4","0.075118","5.00232696533203","2.77779213320173E-06","1800828.40092367"
"5","0.100157","5.00224590301514","2.79370192401984E-06","1790543.88730829"
"6","0.125196","5.00213623046875","2.7140915790369E-06","1843024.11499459"
"7","0.150235","5.00212907791138","2.75052184406377E-06","1818610.92603466"
"8","0.175274","5.00209331512451","2.72472857432149E-06","1835813.43193794"
"9","0.200313","5.00213384628296","2.73392674898787E-06","1829651.74474218"
"10","0.225352","5.00211000442505","2.75507431979349E-06","1815598.93629294"
"11","0.250391","5.00208616256714","2.75759566648048E-06","1813930.23762301"
"12","0.27543","5.00206708908081","2.74578201242548E-06","1821727.6777417"
"13","0.300469","5.00207424163818","2.83038480120013E-06","1767277.09939554"
"14","0.325508","5.00208377838135","2.79107075584761E-06","1792173.76266847"
"15","0.350547","5.0020956993103","2.77154686045833E-06","1804802.85961433"
"16","0.375586","5.00205993652344","2.75115371550783E-06","1818168.10464919"
"17","0.400625","5.00210285186768","2.69656175078126E-06","1854992.88136771"
"18","0.425664","5.00205278396606","2.81106827060285E-06","1779413.48357696"
"19","0.450703","5.00201940536499","2.71774410975922E-06","1840504.18411472"
"20","0.475742","5.0020170211792","2.75207639788277E-06","1817542.9377714"
"21","0.500781","5.00206708908081","2.82086489278299E-06","1773238.80412645"
"22","0.52582","5.00204563140869","2.7348671665095E-06","1828990.34097981"
"23","0.550859","5.00208616256714","2.72961483460676E-06","1832524.53758288"
"24","0.575898","5.00206232070923","2.74536841970985E-06","1822000.38610406"
"25","0.600937","5.00212430953979","2.70305145022576E-06","1850547.20624057"
"26","0.625976","5.00206232070923","2.78117522611865E-06","1798542.67136199"
"27","0.651015","5.00202894210815","2.72545798907231E-06","1835298.49374444"
"28","0.676055","5.00210046768188","2.74536364486266E-06","1822017.45005337"
"29","0.701094","5.00208854675293","2.80352355730429E-06","1784214.91544828"
"30","0.726134","5.00207662582397","2.74458761850838E-06","1822523.93477695"
"31","0.751173","5.00205516815186","2.77587173513894E-06","1801976.33227513"
"32","0.776212","5.00204563140869","2.70305395133619E-06","1850516.38682093"
"33","0.801251","5.00206232070923","2.71412841357233E-06","1842971.87107869"
"34","0.826291","5.00206708908081","2.7319431410433E-06","1830955.78159455"
"35","0.85133","5.00207901000977","2.65293715528969E-06","1885487.1854149"
"36","0.876369","5.00206232070923","2.70988812189898E-06","1845855.65739296"
"37","0.901408","5.00206232070923","2.77843832918734E-06","1800314.32339629"
"38","0.926447","5.00203132629395","2.74525041277229E-06","1822067.41615336"
"39","0.951486","5.00201940536499","2.74503941000148E-06","1822203.13017739"
