"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)","SMU-1 Resistance (Ω)"
"1","0","-10.004919052124","-2.06603635888314E-06","4842566.78693326"
"2","0.02504","-9.90436363220215","-2.04296702577267E-06","4848029.12002764"
"3","0.050079","-9.80353355407715","-2.0198976926622E-06","4853480.24788138"
"4","0.075119","-9.70303535461426","-2.00252770810039E-06","4845393.80671972"
"5","0.100158","-9.60253238677979","-1.97952977032401E-06","4850915.87443419"
"6","0.125197","-9.50206756591797","-1.95963025362289E-06","4848908.38378868"
"7","0.150236","-9.40169334411621","-1.94335939340817E-06","4837856.22772943"
"8","0.175275","-9.30128288269043","-1.91858157450042E-06","4847999.69222699"
"9","0.200314","-9.20081615447998","-1.89641707493138E-06","4851683.88120156"
"10","0.225353","-9.1003303527832","-1.87551609087677E-06","4852173.96803509"
"11","0.250392","-8.99954032897949","-1.85561179932847E-06","4849904.66876549"
"12","0.275431","-8.89899444580078","-1.83578845280863E-06","4847505.40411448"
"13","0.30047","-8.79851531982422","-1.80559868567798E-06","4872907.46809582"
"14","0.325509","-8.69799423217773","-1.79012170065107E-06","4858884.30323718"
"15","0.350549","-8.59743881225586","-1.77028766756848E-06","4856520.76199829"
"16","0.375588","-8.49691581726074","-1.74733986568754E-06","4862772.25404996"
"17","0.400627","-8.39642715454102","-1.72965042111173E-06","4854407.0247121"
"18","0.425666","-8.29559803009033","-1.70517682818172E-06","4864948.83872904"
"19","0.450706","-8.19505214691162","-1.68266649325233E-06","4870277.13440225"
"20","0.475745","-8.09456062316895","-1.66255233580159E-06","4868755.37621268"
"21","0.500784","-7.9941463470459","-1.63842673828185E-06","4879160.08709002"
"22","0.525823","-7.89357900619507","-1.61731236403284E-06","4880676.84495534"
"23","0.550862","-7.79311656951904","-1.59924024956126E-06","4873011.77647137"
"24","0.575901","-7.69258975982666","-1.57871124883968E-06","4872702.19014436"
"25","0.60094","-7.5921106338501","-1.55521036049322E-06","4881725.85954374"
"26","0.625979","-7.49128103256226","-1.53722760387609E-06","4873241.29079723"
"27","0.651018","-7.3907995223999","-1.51657457081456E-06","4873350.55237692"
"28","0.676057","-7.29020833969116","-1.49494519519067E-06","4876572.30722854"
"29","0.701096","-7.18971729278564","-1.47314665355225E-06","4880517.0045011"
"30","0.726135","-7.08919763565063","-1.45197748224746E-06","4882443.23505455"
"31","0.751174","-6.98871374130249","-1.42968417549127E-06","4888292.0165924"
"32","0.776213","-6.8882417678833","-1.41161672218004E-06","4879682.74932687"
"33","0.801252","-6.78736209869385","-1.39102098728472E-06","4879410.27542857"
"34","0.826292","-6.6869330406189","-1.36529081373737E-06","4897808.564546"
"35","0.851332","-6.58636331558228","-1.34654158046033E-06","4891318.18219136"
"36","0.876371","-6.48585796356201","-1.32618185944011E-06","4890624.85464868"
"37","0.90141","-6.38538837432861","-1.30785701912828E-06","4882329.09327095"
"38","0.926449","-6.2848424911499","-1.28534907162248E-06","4889599.74368413"
"39","0.951488","-6.18433713912964","-1.26472355077567E-06","4889872.68034719"
"40","0.976528","-6.08388185501099","-1.24443170079758E-06","4888883.69776479"
"41","1.001568","-5.98291873931885","-1.22022981940972E-06","4903108.12287233"
"42","1.026607","-5.88248729705811","-1.19972230550047E-06","4903207.40898802"
"43","1.051646","-5.78196287155151","-1.18076798116817E-06","4896781.55553576"
"44","1.076685","-5.68145990371704","-1.15857835680799E-06","4903820.16057167"
"45","1.101724","-5.58089256286621","-1.13713144855865E-06","4907869.33202857"
"46","1.126764","-5.48038005828857","-1.11470581032336E-06","4916436.25388371"
"47","1.151803","-5.37990808486938","-1.0988950407409E-06","4895743.34710086"
"48","1.176842","-5.27904510498047","-1.07676862626249E-06","4902673.58857237"
"49","1.201881","-5.17850160598755","-1.05579135833977E-06","4904853.18437415"
"50","1.22692","-5.07802486419678","-1.0349655212849E-06","4906467.66463528"
"51","1.251959","-4.9774694442749","-1.01320745216071E-06","4912586.69057379"
"52","1.297608","-4.87688541412354","-7.58013015911274E-07","6433775.29376669"
"53","1.322647","-4.7763991355896","-7.66076936997706E-07","6234881.77872649"
"54","1.347793","-4.67582225799561","-7.25975894511066E-07","6440740.37905171"
"55","1.372833","-4.57529306411743","-7.12610358277743E-07","6420469.49075387"
"56","1.397873","-4.47447061538696","-7.02149634435045E-07","6372531.43197483"
"57","1.422912","-4.373939037323","-7.07819935996667E-07","6179451.60185993"
"58","1.448058","-4.27342653274536","-6.79875995501789E-07","6285597.02213243"
"59","1.473097","-4.17291879653931","-6.60166165289411E-07","6321012.82365772"
"60","1.498136","-4.07244205474854","-6.45669672394433E-07","6307315.06971063"
"61","1.523175","-3.9719033241272","-6.56624649764126E-07","6048970.7865125"
"62","1.548321","-3.8714075088501","-6.17152693394019E-07","6273014.03735172"
"63","1.57336","-3.77057790756226","-6.02614136369084E-07","6257035.27348533"
"64","1.59842","-3.66998910903931","-5.88022828651447E-07","6241235.76537997"
"65","1.623459","-3.56955289840698","-5.94837786138669E-07","6000884.57994302"
"66","1.648605","-3.46902370452881","-5.60299895369099E-07","6191369.53834979"
"67","1.673645","-3.36844682693481","-5.4323970744008E-07","6200663.87048182"
"68","1.698684","-3.26796293258667","-5.25333746281831E-07","6220736.73301291"
"69","1.723723","-3.16746234893799","-5.31287412286474E-07","5961862.21560632"
"70","1.748869","-3.06692361831665","-4.97225528306444E-07","6168073.52744463"
"71","1.773909","-2.96607494354248","-4.83625910874252E-07","6132994.27687961"
"72","1.798969","-2.86550521850586","-4.69615457632244E-07","6101811.9653758"
"73","1.824008","-2.76503086090088","-4.73011368740117E-07","5845590.70591821"
"74","1.849154","-2.66449213027954","-4.39233531324135E-07","6066231.15099395"
"75","1.874194","-2.56395816802979","-4.19763921399863E-07","6108095.61593405"
"76","1.899234","-2.46350049972534","-4.07551056014199E-07","6044642.66101549"
"77","1.924273","-2.3629903793335","-4.11241160236386E-07","5745996.77224726"
"78","1.949419","-2.26213932037354","-3.76781343902621E-07","6003851.72191058"
"79","1.974458","-2.1616792678833","-3.58983044179695E-07","6021675.12625258"
"80","1.999497","-2.06106662750244","-3.43558554050105E-07","5999171.3296181"
"81","2.024536","-1.96078014373779","-3.51144194610242E-07","5583974.25853556"
"82","2.049682","-1.86020827293396","-3.13908230964444E-07","5925962.0788493"
"83","2.074721","-1.75966763496399","-2.96713125180759E-07","5930535.20599061"
"84","2.099761","-1.65912985801697","-2.83436662584791E-07","5853617.67559141"
"85","2.124801","-1.55859613418579","-2.85887239215299E-07","5451786.30030432"
"86","2.149948","-1.45804786682129","-2.47142907028319E-07","5899614.45526825"
"87","2.174987","-1.35750842094421","-2.35425119399224E-07","5766200.41399324"
"88","2.200026","-1.25693082809448","-2.16969127109223E-07","5793132.16051119"
"89","2.225065","-1.1563868522644","-2.15069533737733E-07","5376804.57183937"
"90","2.250211","-1.05584478378296","-1.85849785339087E-07","5681173.00677289"
"91","2.27525","-0.955292940139771","-1.7022931331212E-07","5611800.46816152"
"92","2.30029","-0.854746341705322","-1.46527881383918E-07","5833335.83774273"
"93","2.325329","-0.754168510437012","-1.3974714363485E-07","5396664.9394109"
"94","2.35039","-0.653607606887817","-1.21301894751014E-07","5388272.03177183"
"95","2.37545","-0.553068876266479","-1.05292919272415E-07","5252669.22114272"
"96","2.465796","-0.452507495880127","1.1008381983757E-09","-411057225.801038"
"97","2.490836","-0.35195255279541","7.06446179332687E-10","-498201509.317902"
"98","2.515875","-0.251359462738037","3.00511127093728E-09","-83643978.5671029"
"99","2.540915","-0.150786623358727","5.44264322499544E-09","-27704667.957333"
"100","2.565954","-0.0502457395195961","7.4993611320906E-09","-6700002.65817164"
"101","2.590993","0.0503306649625301","9.56733270385257E-09","5260678.86635352"
"102","2.616032","0.150883182883263","1.09545705839764E-08","13773536.9658363"
"103","2.641071","0.251472234725952","1.31475328402075E-08","19126952.3934486"
"104","2.66611","0.352012634277344","1.30320190194766E-08","27011365.909707"
"105","2.691149","0.452594995498657","1.46960497104942E-08","30797051.2086297"
"106","2.716189","0.553168773651123","1.63911106909609E-08","33748095.7868325"
"107","2.741228","0.653713941574097","1.77375554244463E-08","36854793.4555363"
"108","2.766267","0.754280567169189","2.04020498273394E-08","36970822.7140211"
"109","2.791307","0.854803085327148","2.18480593616732E-08","39124897.6019664"
"110","2.816346","0.955367088317871","2.27195631197219E-08","42050416.3431099"
"111","2.841385","1.05590105056763","2.4528850062211E-08","43047311.5490377"
"112","2.866424","1.15647220611572","2.56730565695307E-08","45046144.1154712"
"113","2.891463","1.25702810287476","2.68194089159124E-08","46870089.7479117"
"114","2.916502","1.35755896568298","2.7281510384114E-08","49761136.6294987"
"115","2.941541","1.45811986923218","2.89604784597941E-08","50348611.168717"
"116","2.96658","1.5586531162262","3.03967837567143E-08","51276909.0539689"
"117","2.991619","1.65919589996338","3.18626049988779E-08","52073454.1328874"
"118","3.016658","1.75972247123718","3.36687584479023E-08","52265736.9133497"
"119","3.041697","1.86028265953064","3.47440476389238E-08","53542485.2873665"
"120","3.066736","1.96081376075745","3.63040442152851E-08","54010890.6084872"
"121","3.091775","2.06204414367676","3.70956065864902E-08","55587287.3750966"
"122","3.116814","2.16271162033081","3.8185692829984E-08","56636699.7702505"
"123","3.141853","2.26322650909424","3.88969425557661E-08","58185203.2675698"
"124","3.166892","2.36371278762817","4.05560030003471E-08","58282685.983822"
"125","3.191932","2.46428489685059","4.21030392772082E-08","58529857.6814285"
"126","3.216971","2.56485462188721","4.39020872988749E-08","58422156.6602583"
"127","3.242011","2.66537189483643","4.40229079856636E-08","60545112.0063315"
"128","3.26705","2.7659010887146","4.47957404503541E-08","61744734.2293622"
"129","3.292089","2.86675930023193","4.62821141411496E-08","61940975.5459526"
"130","3.317128","2.96730041503906","4.82754245467731E-08","61466065.6617137"
"131","3.342167","3.06780815124512","4.93408798263317E-08","62175789.3666079"
"132","3.367206","3.1683874130249","5.05208390677581E-08","62714465.3867584"
"133","3.392245","3.26890707015991","5.29423260786643E-08","61744681.6617541"
"134","3.417284","3.36941719055176","5.32937889374807E-08","63223449.8189731"
"135","3.442323","3.47003698348999","5.54975869704322E-08","62525907.3937529"
"136","3.467363","3.57058763504028","5.74424028343401E-08","62159440.7416697"
"137","3.492402","3.67112159729004","5.77601078077805E-08","63558080.7692939"
"138","3.517441","3.77164840698242","5.94088440664109E-08","63486311.9498881"
"139","3.54248","3.87219667434692","6.0589016470658E-08","63909218.2033051"
"140","3.567519","3.97271871566772","6.11659061178216E-08","64949887.4097479"
"141","3.592558","4.07323360443115","6.19952658098555E-08","65702333.0930476"
"142","3.617597","4.17373895645142","6.34494341511527E-08","65780554.4255684"
"143","3.642636","4.27459001541138","6.44671658278639E-08","66306467.1840098"
"144","3.667675","4.37511920928955","6.50383498168594E-08","67269837.2823017"
"145","3.692714","4.47566509246826","6.69411690523702E-08","66859679.2650395"
"146","3.717753","4.57621812820435","6.71318431955115E-08","68167622.2545654"
"147","3.742792","4.67671155929565","6.81573624206067E-08","68616381.1685544"
"148","3.767831","4.77730989456177","7.0035532928614E-08","68212658.5576381"
"149","3.792871","4.87784624099731","7.02661253626502E-08","69419598.9293886"
"150","3.81791","4.97836589813232","7.15433827735978E-08","69585274.0691139"
"151","3.84295","5.07893323898315","7.27874791550676E-08","69777567.4874372"
"152","3.867989","5.17947196960449","7.43671080272179E-08","69647349.5743419"
"153","3.893028","5.27997016906738","7.54087210452781E-08","70018031.0165598"
"154","3.918068","5.38052558898926","7.68607364420859E-08","70003565.384043"
"155","3.943108","5.48102855682373","7.80796085564361E-08","70197951.2725404"
"156","3.968147","5.58190107345581","7.99709312104824E-08","69799125.6193369"
"157","3.993186","5.68240404129028","8.03037281116303E-08","70761397.6949011"
"158","4.018225","5.78296184539795","8.11293006108826E-08","71280804.861545"
"159","4.043264","5.88350534439087","8.38412503867403E-08","70174351.1368404"
"160","4.068303","5.98404884338379","8.46399288434441E-08","70700069.4016686"
"161","4.093342","6.08461856842041","8.69522551738555E-08","69976546.9711464"
"162","4.118381","6.18517398834229","8.74313741405786E-08","70743186.2891382"
"163","4.14342","6.28566265106201","8.97441907454777E-08","70039771.9211564"
"164","4.16846","6.38623237609863","9.08589967707485E-08","70287286.9289114"
"165","4.193499","6.48677349090576","9.32938561959418E-08","69530553.8371339"
"166","4.218538","6.58728361129761","9.40702804541615E-08","70025129.9293984"
"167","4.243577","6.68797492980957","9.71272342553675E-08","68857874.7359933"
"168","4.268616","6.78827285766602","9.78150467290106E-08","69399065.733439"
"169","4.293655","6.88889503479004","9.99555140879238E-08","68919609.8649482"
"170","4.359861","6.98976993560791","1.44834154980344E-06","4826050.82796699"
"171","4.384901","7.09028244018555","1.4730512702954E-06","4813330.38650019"
"172","4.409941","7.19076633453369","1.49489642353728E-06","4810210.40743319"
"173","4.43498","7.29129076004028","1.52195445934922E-06","4790741.74345402"
"174","4.46002","7.39191770553589","1.54382348682702E-06","4788058.84779502"
"175","4.485059","7.49243259429932","1.56563635300699E-06","4785550.98692566"
"176","4.510098","7.59293556213379","1.58163538799272E-06","4800686.44124744"
"177","4.535137","7.69351482391357","1.60539150328987E-06","4792298.20772538"
"178","4.560177","7.79401779174805","1.62502522016439E-06","4796244.20288049"
"179","4.585217","7.89453506469727","1.64749621944793E-06","4791838.04582125"
"180","4.610256","7.9950213432312","1.66547886237822E-06","4800433.99158768"
"181","4.635295","8.09555244445801","1.68966880664811E-06","4791206.66287116"
"182","4.660334","8.19612503051758","1.71454064457066E-06","4780362.05001718"
"183","4.685373","8.29661846160889","1.73578609974356E-06","4779747.03382784"
"184","4.710412","8.39749145507813","1.7557752016728E-06","4782782.81130606"
"185","4.735451","8.49795818328857","1.77782169430429E-06","4779983.39794928"
"186","4.76049","8.5984992980957","1.8021476080321E-06","4771251.40014754"
"187","4.785529","8.6990852355957","1.82298413164972E-06","4771893.01023889"
"188","4.810568","8.79957962036133","1.84523821644689E-06","4768804.12617154"
"189","4.835607","8.90008926391602","1.86674708402279E-06","4767699.5668511"
"190","4.860646","9.00069427490234","1.88876629181323E-06","4765382.7336476"
"191","4.885685","9.10118579864502","1.91218123291037E-06","4759583.26648404"
"192","4.910724","9.20168399810791","1.93096980183327E-06","4765317.40132435"
"193","4.935764","9.30224227905273","1.95453753804031E-06","4759306.02406311"
"194","4.960804","9.40275382995605","1.98019620256673E-06","4748395.04174799"
"195","4.985843","9.50329303741455","2.00215345103061E-06","4746535.80249942"
"196","5.010882","9.60375595092773","2.02230694412719E-06","4748911.1278667"
"197","5.035922","9.70430564880371","2.04455500352196E-06","4746414.56555926"
"198","5.060961","9.80515956878662","2.06694608095859E-06","4743790.68671171"
"199","5.086","9.90568161010742","2.09148993235431E-06","4736184.21818411"
"200","5.111039","10.0062675476074","2.11152314477658E-06","4738886.03701105"
"201","5.136078","9.90567207336426","2.08717096938926E-06","4745980.18976031"
"202","5.161117","9.80517387390137","2.06766480914666E-06","4742148.64543157"
"203","5.186156","9.70433712005615","2.04536559067492E-06","4744548.92773177"
"204","5.211195","9.60378456115723","2.01950069822487E-06","4755524.25884224"
"205","5.236234","9.50325965881348","2.00060480892716E-06","4750193.3497349"
"206","5.261273","9.40273761749268","1.97762597053952E-06","4754558.12047588"
"207","5.286312","9.30219459533691","1.9555043309083E-06","4756928.65942987"
"208","5.311352","9.20163917541504","1.9374990642973E-06","4749235.41640642"
"209","5.336391","9.10113143920898","1.91166759577754E-06","4760833.66130775"
"210","5.36143","9.00063705444336","1.89209458767436E-06","4756969.92797085"
"211","5.386469","8.90006256103516","1.86973329618922E-06","4760070.63637082"
"212","5.411509","8.79958629608154","1.84466239261383E-06","4770296.35954838"
"213","5.436548","8.69909763336182","1.82885401045496E-06","4756583.95018515"
"214","5.461588","8.59848499298096","1.80706263108732E-06","4758266.17465229"
"215","5.486627","8.49796772003174","1.78299183062336E-06","4766128.2424725"
"216","5.511666","8.3974027633667","1.7656361706031E-06","4756021.03263343"
"217","5.536705","8.29655647277832","1.74333206359734E-06","4759022.47541901"
"218","5.561744","8.19602966308594","1.7217480490217E-06","4760295.60059205"
"219","5.586784","8.09551429748535","1.69976465258515E-06","4762726.58404386"
"220","5.611824","7.99500226974487","1.67416692420375E-06","4775510.82521081"
"221","5.636863","7.89448499679565","1.65669200669072E-06","4765209.80659832"
"222","5.661903","7.79398202896118","1.63336630976119E-06","4771729.39247213"
"223","5.686943","7.69345760345459","1.61440368628973E-06","4765510.42889149"
"224","5.711982","7.59291648864746","1.58801674388087E-06","4781383.14215222"
"225","5.737021","7.49238252639771","1.56567455178447E-06","4785402.2522486"
"226","5.76206","7.39189147949219","1.54331439716771E-06","4789621.28070457"
"227","5.787099","7.29124546051025","1.51994584030035E-06","4797042.93875988"
"228","5.812139","7.19075918197632","1.49678942307219E-06","4804122.12375015"
"229","5.837179","7.09022521972656","1.47594209920499E-06","4803864.06996975"
"230","5.862218","6.9896936416626","1.45301453358115E-06","4810477.44542206"
"231","5.887257","6.88888788223267","1.43384693274129E-06","4804479.28222171"
"232","5.912296","6.78835868835449","1.40725012442999E-06","4823846.57176998"
"233","5.937335","6.68776750564575","1.38757104650722E-06","4819765.82206737"
"234","5.962374","6.58732414245605","1.36370420023013E-06","4830464.07083326"
"235","5.987413","6.48679256439209","1.34435174459213E-06","4825219.73173036"
"236","6.012452","6.38623476028442","1.32384889184323E-06","4823990.71346634"
"237","6.037491","6.28568649291992","1.30070679915661E-06","4832516.05742016"
"238","6.06253","6.18522882461548","1.28162025703205E-06","4826101.01602102"
"239","6.087569","6.08471155166626","1.26259442367882E-06","4819213.07234768"
"240","6.112609","5.98407983779907","1.24090433928359E-06","4822353.86593447"
"241","6.137648","5.88351488113403","1.22363201171538E-06","4808238.77179061"
"242","6.162687","5.78302383422852","1.20180959584104E-06","4811930.15452792"
"243","6.187726","5.68248510360718","1.18170021323749E-06","4808736.63214373"
"244","6.212765","5.58197736740112","1.15755312890542E-06","4822221.31149992"
"245","6.237804","5.48110008239746","1.13414284896862E-06","4832812.80429702"
"246","6.262843","5.38060665130615","1.1187242989763E-06","4809591.29629142"
"247","6.287883","5.2800440788269","1.09554048322025E-06","4819579.15722719"
"248","6.312923","5.17953872680664","1.07176060737402E-06","4832738.47832244"
"249","6.337962","5.07898569107056","1.04922412447195E-06","4840706.16811894"
"250","6.363001","4.97843980789185","1.02168439752859E-06","4872776.58338963"
"251","6.38804","4.87789154052734","1.0059618489322E-06","4848982.63856137"
"252","6.433671","4.77729082107544","7.40340453830868E-07","6452829.6358189"
"253","6.458816","4.67667818069458","7.20443608770438E-07","6491386.86742762"
"254","6.483855","4.57617521286011","7.06382024873164E-07","6478329.07934172"
"255","6.508894","4.47562694549561","6.96629854246567E-07","6424684.38326718"
"256","6.533933","4.37511682510376","6.78554158639599E-07","6447704.68119335"
"257","6.559079","4.27452802658081","6.64784693071852E-07","6429943.51574038"
"258","6.584118","4.17366981506348","6.51934499273921E-07","6401977.22272992"
"259","6.609157","4.07315969467163","6.33710726560821E-07","6427474.75141673"
"260","6.634196","3.97260904312134","6.20258902017667E-07","6404759.41610618"
"261","6.659341","3.87209892272949","6.04851607022283E-07","6401733.71083867"
"262","6.68438","3.77156019210815","5.90193621974322E-07","6390377.75347604"
"263","6.709419","3.67100954055786","5.78137985485228E-07","6349711.71713757"
"264","6.734458","3.57048988342285","5.62046636787272E-07","6352657.67949829"
"265","6.759604","3.46994638442993","5.47952311080735E-07","6332570.03257474"
"266","6.784643","3.36933135986328","5.28060922988516E-07","6380573.1747671"
"267","6.809682","3.26885223388672","5.11330597419146E-07","6392835.18409751"
"268","6.834721","3.16831827163696","5.00264775382675E-07","6333282.74854726"
"269","6.859867","3.06778192520142","4.8775910954646E-07","6289543.06574403"
"270","6.884907","2.96721935272217","4.69896804133896E-07","6314619.13896454"
"271","6.909946","2.8666877746582","4.57128408015706E-07","6271077.7199384"
"272","6.934986","2.76584625244141","4.42010644974289E-07","6257420.0053537"
"273","6.960131","2.66531705856323","4.2785251253008E-07","6229522.97931369"
"274","6.98517","2.56475925445557","4.05058500518862E-07","6331824.29493572"
"275","7.010209","2.4642014503479","3.90602110655891E-07","6308725.38351128"
"276","7.035249","2.36363887786865","3.81990190589931E-07","6187695.22384419"
"277","7.060395","2.26314067840576","3.58036999159594E-07","6320968.73708008"
"278","7.085434","2.16261863708496","3.4913540503112E-07","6194211.77549208"
"279","7.110474","2.0620059967041","3.27768219676727E-07","6291049.20159076"
"280","7.135513","1.96081113815308","3.07849632008583E-07","6369379.50959904"
"281","7.160659","1.86028575897217","2.95916919412775E-07","6286513.66966027"
"282","7.185699","1.75972747802734","2.77106295243357E-07","6350369.90582238"
"283","7.210738","1.65920639038086","2.60350105918405E-07","6372981.43024708"
"284","7.235777","1.5586531162262","2.47832645072776E-07","6289135.62121122"
"285","7.260923","1.45812487602234","2.27188706958259E-07","6418122.16612614"
"286","7.285962","1.35756134986877","2.06708790528864E-07","6567506.61834677"
