Run History Comment: 40 degree
"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)","SMU-1 Resistance (Ω)"
"1","0","7.84397125244141E-05","-3.49036000102387E-08","-2247.32441643281"
"2","0.025039","0.00012516975402832","-3.72087001210275E-08","-3363.99158318309"
"3","0.050079","8.2921986177098E-05","-3.62878331827687E-08","-2285.11814853893"
"4","0.075118","7.46727018849924E-05","-2.89656281182715E-08","-2577.97626828913"
"5","0.100157","5.02824805153068E-05","-3.34961072212536E-08","-1501.14400408302"
"6","0.125196","7.57455854909495E-05","-3.26308615683502E-08","-2321.28671602155"
"7","0.150235","4.6348573960131E-05","-3.29354179484653E-08","-1407.25628661077"
"8","0.175274","0.000117993353342172","-3.19408783866493E-08","-3694.11736001258"
"9","0.200313","5.78403487452306E-05","-3.17246815484395E-08","-1823.19714248087"
"10","0.225352","0.000161862379172817","-3.29894902506567E-08","-4906.48318428003"
"11","0.250392","0.000120615957712289","-3.35958354469312E-08","-3590.20563435062"
"12","0.275431","0.00012969970703125","-3.73010387022532E-08","-3477.1071140015"
"13","0.30047","7.45534925954416E-05","-3.47082256269005E-08","-2148.0064523281"
"14","0.325509","0.000125360485981219","-3.39551924355419E-08","-3691.9386105437"
"15","0.350548","9.11474271561019E-05","-3.21630615474078E-08","-2833.91638640346"
"16","0.375587","0.000136709219077602","-3.47449180537751E-08","-3934.65366261666"
"17","0.441805","10.0073337554932","3.29245676766732E-06","3039473.09309191"
"18","0.466844","10.0077037811279","3.30227362610458E-06","3030549.52866919"
"19","0.491884","10.0073547363281","3.42838507094712E-06","2918970.4567123"
"20","0.516923","10.0073986053467","3.38522181664302E-06","2956201.73429893"
"21","0.541962","10.0073699951172","3.34420315084571E-06","2992452.77386526"
"22","0.567002","10.007360458374","3.36450921167852E-06","2974389.37710069"
"23","0.592041","10.0072240829468","3.34040760208154E-06","2995809.27690108"
"24","0.617081","10.007061958313","3.3358978726028E-06","2999810.6478317"
"25","0.64212","10.0069694519043","3.32602007802052E-06","3008691.83503545"
"26","0.667159","10.0069236755371","3.34452261085971E-06","2992033.49471894"
"27","0.692198","10.0068950653076","3.33611114911037E-06","2999568.84469396"
"28","0.717237","10.0069093704224","3.32368358613166E-06","3010788.81641351"
"29","0.742276","10.0069065093994","3.34349851982552E-06","2992944.80020336"
"30","0.767315","10.006890296936","3.33647722072783E-06","2999238.30882715"
"31","0.792355","10.0068521499634","3.36622224494931E-06","2972724.74061321"
"32","0.817394","10.0068836212158","3.43156921189802E-06","2916124.66580004"
