Run History Comment: 60 degree
"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)","SMU-1 Resistance (Ω)"
"1","0","7.01904282323085E-05","-2.03986054714278E-08","-3440.94248651575"
"2","0.025039","8.04185910965316E-05","-1.80881496447682E-08","-4445.9269010853"
"3","0.050078","6.77108764648438E-05","-1.94987066493013E-08","-3472.58296063806"
"4","0.075117","6.48975401418284E-05","-1.72658563002415E-08","-3758.72120173505"
"5","0.100157","7.36474976292811E-05","-1.94115763463287E-08","-3793.99881366203"
"6","0.125196","7.89880796219222E-05","-2.1920300241618E-08","-3603.42142905302"
"7","0.150235","7.4243544077035E-05","-2.2052752512991E-08","-3366.63389449"
"8","0.175274","6.8736080720555E-05","-1.79723027571299E-08","-3824.55613225669"
"9","0.200314","7.54356369725429E-05","-1.99389109667436E-08","-3783.33787127908"
"10","0.225353","7.81059279688634E-05","-2.09926600547306E-08","-3720.63034247357"
"11","0.250392","7.17401489964686E-05","-2.31088765900722E-08","-3104.44121837099"
"12","0.275431","7.47680678614415E-05","-2.06411847614163E-08","-3622.27598491354"
"13","0.30047","7.3552131652832E-05","-2.06580281769675E-08","-3560.46235501017"
"14","0.325509","9.45329666137695E-05","-2.25500951245294E-08","-4192.13161149546"
"15","0.350548","8.82625608937815E-05","-1.89729565391872E-08","-4652.01934719462"
"16","0.375587","9.10282178665511E-05","-2.14897521999546E-08","-4235.8896007532"
"17","0.400626","8.67605194798671E-05","-1.96280485198486E-08","-4420.23155751484"
"18","0.425665","9.1624264314305E-05","-2.12957260714575E-08","-4302.47196112785"
"19","0.450704","8.44717069412582E-05","-1.7609607994018E-08","-4796.91012826369"
"20","0.475743","8.92877578735352E-05","-2.09328891997984E-08","-4265.42924969932"
"21","0.500782","7.77721434133127E-05","-1.98014618035813E-08","-3927.59606259204"
"22","0.525821","9.07182693481445E-05","-2.11048956089144E-08","-4298.4467219931"
"23","0.55086","8.41140790726058E-05","-1.7518246409054E-08","-4801.51249779961"
"24","0.575899","0.000100374221801758","-1.70106169150586E-08","-5900.6808690696"
"25","0.600938","8.72850432642736E-05","-2.04333066022855E-08","-4271.70427984038"
"26","0.625978","9.64880018727854E-05","-1.95879454878423E-08","-4925.8867874976"
"27","0.651017","8.64267349243164E-05","-1.94341538417575E-08","-4447.15708376324"
"28","0.676056","8.29458222142421E-05","-1.95445544193262E-08","-4243.93518699115"
"29","0.701095","7.8725817729719E-05","-1.7758452486305E-08","-4433.1462885311"
"30","0.726135","9.3293194368016E-05","-1.85475350633624E-08","-5029.95109858568"
"31","0.751174","8.47101255203597E-05","-2.10536121869609E-08","-4023.54355006231"
"32","0.776213","8.52584853419103E-05","-2.06468460106635E-08","-4129.3709120452"
"33","0.801252","9.48667511693202E-05","-2.17667466273497E-08","-4358.33396664438"
"34","0.826291","9.91106062429026E-05","-2.24682104033036E-08","-4411.14821625179"
"35","0.85133","0.000105762483144645","-2.26670380243377E-08","-4665.91545975646"
"36","0.876369","9.70602050074376E-05","-2.08443999838437E-08","-4656.41635559998"
"37","0.901408","9.13858457352035E-05","-1.77350880647964E-08","-5152.82728799084"
"38","0.926447","8.98361249710433E-05","-1.85492154969324E-08","-4843.12261000471"
"39","0.951486","0.000102663041616324","-2.0317173721196E-08","-5053.01785696799"
"40","0.976525","9.36508222366683E-05","-2.20377085469181E-08","-4249.57168470063"
"41","1.001564","8.42571243993007E-05","-2.1338546929428E-08","-3948.58772145827"
"42","1.026603","9.10282178665511E-05","-2.01061727267415E-08","-4527.37669688285"
"43","1.051642","9.20534148463048E-05","-1.90874942518349E-08","-4822.70818954959"
"44","1.076681","9.71794142969884E-05","-2.04006784798594E-08","-4763.53834961563"
"45","1.10172","9.19818921829574E-05","-2.17617390774194E-08","-4226.77120866688"
"46","1.126759","9.31024551391602E-05","-1.84169763883801E-08","-5055.25191409278"
"47","1.151798","9.5367431640625E-05","-1.95598239827177E-08","-4875.67943990129"
"48","1.176837","8.93354444997385E-05","-2.02687857608908E-08","-4407.53805154495"
"49","1.201876","9.57012161961757E-05","-2.05130348263083E-08","-4665.38554662996"
"50","1.226915","8.55445905472152E-05","-2.19404814316704E-08","-3898.93862692249"
"51","1.251954","9.38653975026682E-05","-1.80637478308654E-08","-5196.34122340222"
"52","1.276993","8.92162352101877E-05","-2.06314680895048E-08","-4324.27953372703"
"53","1.302032","9.03367981663905E-05","-1.99472669493161E-08","-4528.78072950678"
"54","1.327071","9.08851652638987E-05","-2.01122638543438E-08","-4518.89284677763"
"55","1.35211","8.47578048706055E-05","-1.95819023218746E-08","-4328.37440803307"
"56","1.377149","7.98940673121251E-05","-2.01557046608514E-08","-3963.84391696829"
"57","1.402188","0.000109767912363168","-1.88835507231033E-08","-5812.88519160069"
"58","1.427227","9.10758972167969E-05","-1.75944574465348E-08","-5176.39702693613"
"59","1.452266","9.09090085770004E-05","-2.015346289852E-08","-4510.83811426155"
"60","1.477305","8.80956649780273E-05","-1.93355322863908E-08","-4556.154114259"
"61","1.502344","9.46521759033203E-05","-1.94392928420939E-08","-4869.11621076875"
"62","1.527383","9.17196302907541E-05","-1.70272240751501E-08","-5386.64610778287"
"63","1.552422","0.000106310842966195","-1.80454371445649E-08","-5891.2866512749"
"64","1.577462","9.30070891627111E-05","-1.81468369220283E-08","-5125.25072894716"
"65","1.602501","9.31978211156093E-05","-1.95615648124203E-08","-4764.33363124583"
"66","1.62754","8.90254959813319E-05","-1.88055988559199E-08","-4733.98888615063"
"67","1.652579","9.33408737182617E-05","-1.85512067929494E-08","-5031.52569857272"
"68","1.677618","8.15868406789377E-05","-2.20249543048112E-08","-3704.29103052058"
"69","1.702657","9.41276593948714E-05","-1.90437194902415E-08","-4942.71402406997"
"70","1.727696","8.91208692337386E-05","-1.65714499900105E-08","-5377.97653720477"
"71","1.752735","8.93592878128402E-05","-2.09151984620348E-08","-4272.45708306545"
