Run History Comment: 50 degree
"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)","SMU-1 Resistance (Ω)"
"1","0","0.00031125545501709","-4.01503683633564E-08","-7752.24406910199"
"2","0.02504","0.000317144411383197","-4.40658212141898E-08","-7197.06118357944"
"3","0.05008","0.000317001336952671","-4.21832915264986E-08","-7514.85541979431"
"4","0.075119","0.000301170366583392","-4.12940153182717E-08","-7293.31754885388"
"5","0.100158","0.000323247921187431","-3.69189869786624E-08","-8755.60105086996"
"6","0.125197","0.000313496595481411","-4.44698216028883E-08","-7049.64814747648"
"7","0.150236","0.000301194202620536","-4.28654800543882E-08","-7026.49783085079"
"8","0.175275","0.000331425660988316","-4.0738772355553E-08","-8135.38655744839"
"9","0.200314","0.000310373317915946","-4.2817401180173E-08","-7248.76590734488"
"10","0.225353","0.000325036060530692","-4.02829769541313E-08","-8068.81926578561"
"11","0.250392","0.000323295593261719","-3.9349352221052E-08","-8216.03342910319"
"12","0.275431","0.000317287456709892","-4.26500932348972E-08","-7439.31449252449"
"13","0.30047","0.000351667404174805","-4.30158024755656E-08","-8175.30730420672"
"14","0.325509","0.000322604173561558","-4.36508180712281E-08","-7390.56420512309"
"15","0.350548","0.000372123729903251","-4.60205313856932E-08","-8086.03722509246"
"16","0.375587","0.000322127336403355","-3.90283929618818E-08","-8253.66641967478"
"17","0.400626","0.000320482271490619","-4.29403179680321E-08","-7463.43498735172"
"18","0.425665","0.000321507453918457","-4.08778326743686E-08","-7865.08072674924"
"19","0.450704","0.000315880781272426","-4.11037106573531E-08","-7684.96995090437"
"20","0.475743","0.000296783458907157","-4.12645810854428E-08","-7192.20821102326"
"21","0.500783","0.000327849382301793","-3.76937165924573E-08","-8697.71972465555"
"22","0.525822","0.000328779220581055","-3.875547704979E-08","-8483.42597250616"
"23","0.550861","0.000336289405822754","-4.71472993979205E-08","-7132.73952309528"
"24","0.5759","0.000295114528853446","-4.25343742449513E-08","-6938.25956281643"
"25","0.600939","0.000319910061080009","-4.07814972902543E-08","-7844.49032861918"
"26","0.625978","0.000318980222800747","-4.09551610403014E-08","-7788.52322145329"
"27","0.651017","0.000299763691145927","-4.36440821260931E-08","-6868.36969740532"
"28","0.676056","0.000332379335304722","-4.19155128383863E-08","-7929.74516585965"
"29","0.701096","0.000323367130476981","-3.86745355740459E-08","-8361.24146488756"
"30","0.726135","0.00033173561678268","-3.85974416872159E-08","-8594.75660254851"
"31","0.751174","0.000333547592163086","-3.93757346728307E-08","-8470.89190676698"
